ID_Ejecutivo,ID_Último_Jefe,Sexo,Fuga,Negocio,Edad,MesesServicio,NoSupervisores,Máx.MesesSup,Min.MesesSup,CumpliProm,SalarioFijoProm,SalarioVarMandProm,SalarioVarVolProm,SalarioTotalProm,ProporSalarioFijoProm,PropMesesBajoSalProm,PropMesesBajoCumpliProm,PropMesesNoCumple,SalarioFijoPromJefe,SalarioVarMandPromJefe,SalarioVarVolPromJefe,SalarioTotalPromJefe,ProporSalarioFijoPromJefe,TotalEjecuJefe,PromPropMesesNoCumpleEjecJefe,CumpliPromEjecutJefe,PropEjecuFugadosJefe
169194742,90372084,,SI,Voluntario,,7,1,7,7,0.08,295000,0,280018,575018,0.59,0.71,0.71,0.71,1002936,0,787599,1790535,0.65,10,0.67,0.24,0.6
169219524,011648157K,F,SI,Mandatorio,30,9,1,9,9,0.49,477778,287743,5242,770763,0.77,0.67,0.44,0.11,1372448,1308315,0,2680763,0.59,36,0.49,0.55,0.58
169234043,84649023,F,NO,Mandatorio,30,12,2,10,2,0.84,358124,613286,26141,997551,0.57,0.58,0.5,0.08,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
169278563,126065310,,NO,Mandatorio,,3,1,3,3,0,359567,0,16667,376233,0.96,0.33,0,1,1509000,710000,0,2219000,0.69,2,1,0,0
169357544,136883704,,SI,Mandatorio,,7,1,7,7,0.71,390476,630430,104005,1124911,0.46,0.43,0.86,0.57,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
169361584,128797041,F,SI,Voluntario,30,3,2,2,1,,305000,0,0,305000,1,0.33,0,1,2516250,0,915976,3432226,0.73,13,1,0.1,0.31
016956096K,132954186,F,NO,Mandatorio,29,12,3,8,1,1.49,350703,1322409,26040,1699152,0.44,0.42,0.42,0.08,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
169562334,134844604,F,NO,Mandatorio,29,12,1,12,12,1.15,488190,909291,31269,1428750,0.51,0.42,0.42,0,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
169758506,115944088,M,NO,Mandatorio,32,12,2,8,4,0.8,367798,491786,28173,887757,0.6,0.58,0.42,0.08,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
169943907,143489841,,SI,Mandatorio,,7,1,7,7,0.55,299107,90837,1305,391249,0.73,0.71,0.43,0.29,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
169978034,139636295,F,SI,Voluntario,30,16,1,16,16,0.47,358158,0,488321,846479,0.54,0.75,0.44,0.25,1623252,0,1398377,3021629,0.6,8,0.6,0.35,0.88
170119738,132827486,,SI,Voluntario,,4,1,4,4,1.59,350000,0,779645,1129645,0.59,0.5,0.5,0,1350745,0,1684724,3035469,0.49,21,0.32,0.57,0.67
170193423,121524422,F,NO,Mandatorio,29,20,1,20,20,1.07,340059,1146258,26680,1512997,0.36,0.55,0.45,0.05,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
170260740,109250430,,SI,Mandatorio,,8,1,8,8,0.44,347853,261146,6226,615226,0.68,0.63,0.63,0.38,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
170266854,132744505,,SI,Mandatorio,,3,1,3,3,0.88,318250,0,0,318250,1,0.33,0.33,0,1158206,3026582,60870,4245658,0.34,25,0.13,1.11,0.6
170281225,132064490,F,NO,Mandatorio,29,20,2,19,1,1.07,267776,1752080,30414,2050270,0.29,0.6,0.35,0.25,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
170295137,128896406,F,NO,Voluntario,29,14,2,12,2,0.62,355037,0,785603,1140640,0.45,0.64,0.5,0.21,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
170358538,016178401K,F,SI,Voluntario,29,13,1,13,13,0.97,344390,0,1036033,1380423,0.37,0.38,0.46,0.23,1243924,0,1552565,2796488,0.54,12,0.36,0.58,0.58
170369270,153119791,M,SI,Voluntario,29,4,2,3,1,0.15,315000,0,500000,815000,0.79,0.75,0.5,0.5,1508052,0,1441518,2949570,0.63,17,0.31,0.49,0.71
170450221,126065310,,NO,Mandatorio,,1,1,1,1,0,295358,0,0,295358,1,0,0,1,1509000,710000,0,2219000,0.69,2,1,0,0
170470818,128896406,F,NO,Voluntario,30,15,2,12,3,1.21,341996,0,1083047,1425043,0.48,0.8,0.67,0.2,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
017047113K,132744505,,NO,Mandatorio,,8,1,8,8,1.92,358031,2134324,88750,2581105,0.54,0.5,0.38,0,1158206,3026582,60870,4245658,0.34,25,0.13,1.11,0.6
170507274,011834846K,M,NO,Mandatorio,29,16,1,16,16,0.77,328707,892688,17991,1239385,0.49,0.56,0.56,0.25,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
017055809K,119071224,,NO,Voluntario,,1,1,1,1,0,700000,0,0,700000,1,0,0,1,1480000,0,2500000,3980000,0.37,7,0.79,0.48,0
170606140,132064490,F,SI,Mandatorio,30,13,2,12,1,0.98,331740,1193758,19224,1544723,0.33,0.46,0.46,0.23,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
170613155,140919179,F,NO,Mandatorio,29,18,3,9,2,0.11,317758,114987,2372,435117,0.87,0.44,0.78,0.78,871250,588964,0,1460214,0.63,12,0.33,0.78,0.25
170800826,140919179,F,NO,Mandatorio,29,24,3,12,2,0.55,487480,470383,15448,973311,0.63,0.46,0.46,0.29,871250,588964,0,1460214,0.63,12,0.33,0.78,0.25
170835735,169647968,F,NO,Voluntario,30,20,3,10,1,0,445864,0,482944,928809,0.54,0.5,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
170836472,97042772,F,SI,Voluntario,30,9,1,9,9,0.05,767146,0,693938,1461084,0.55,0.67,0.67,0.78,3062475,0,2643559,5706034,0.55,12,0.35,0.68,0.25
170868617,011648157K,M,SI,Mandatorio,29,5,2,3,2,0.25,463577,50904,2651,517132,0.91,0.2,0.4,0.2,1372448,1308315,0,2680763,0.59,36,0.49,0.55,0.58
170930614,135204226,,SI,Voluntario,,1,1,1,1,,46666,0,0,46666,1,0,0,1,945754,0,1716800,2662554,0.37,10,0.59,0.18,0.9
170988906,123053729,F,SI,Mandatorio,29,9,2,8,1,0.77,352047,691352,26665,1070064,0.47,0.67,0.56,0,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
171071658,169647968,F,NO,Voluntario,29,17,3,9,1,0,164400,0,23529,187930,0.97,0.71,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
171178002,162673238,F,SI,Mandatorio,29,5,2,3,2,0.27,332543,83022,3482,419047,0.83,0.4,0.4,0.2,1438331,949964,0,2388295,0.62,9,0.55,0.71,0.56
171274753,143489841,,SI,Mandatorio,,4,1,4,4,0.39,341863,57888,10289,410039,0.87,0.5,0.5,0.25,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
171326974,180201661,,SI,Voluntario,,7,1,7,7,0.14,300000,0,111595,411595,0.75,0.86,0.86,0.71,1433878,0,2418300,3852178,0.45,15,0.3,0.91,0.67
171346614,121484943,M,NO,Voluntario,29,14,2,12,2,0.64,350870,0,681103,1031973,0.6,0.64,0.79,0.14,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
171486254,85377876,,SI,Voluntario,,9,2,5,4,0,312458,0,104444,416902,0.91,0.78,0.89,1,1355662,0,1149550,2505212,0.63,11,0.48,0.28,0.73
171523664,123288203,,SI,Mandatorio,,10,2,9,1,0.15,343235,101354,5703,450292,0.88,0.8,0.8,0.7,677065,1494516,62222,2233803,0.3,27,0.22,0.49,0.63
171755425,011834846K,M,NO,Mandatorio,29,12,2,9,3,0.62,344445,539245,9544,893234,0.6,0.75,0.58,0.25,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
171854830,83284579,,SI,Voluntario,,7,1,7,7,0.3,283333,0,416060,699393,0.53,0.57,0.71,0.43,1540297,0,852097,2392394,0.7,22,0.47,0.34,0.68
171883296,104701353,,SI,Mandatorio,,3,2,2,1,0.38,251685,316978,61438,630101,0.68,0.67,0.67,0.67,700000,1186192,0,1886192,0.61,10,0.3,0.67,0.7
171994985,98762655,,SI,Voluntario,,6,1,6,6,,377500,0,100000,477500,0.87,0.67,0,1,1173564,0,816000,1989564,0.69,20,0.87,0.14,0.4
172240879,104714412,M,NO,Mandatorio,28,12,1,12,12,1.56,366639,1021276,23089,1411004,0.48,0.58,0.5,0,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
172294529,141261746,,SI,Mandatorio,,9,2,8,1,0.76,311142,679945,2576,993663,0.52,0.56,0.44,0.22,1202861,1818037,0,3020898,0.47,20,0.17,0.78,0.75
172312063,169647968,,NO,Voluntario,,6,1,6,6,0,450000,0,146894,596894,0.8,0.5,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
172411355,143489841,M,SI,Mandatorio,29,5,3,2,1,0.46,349912,328191,18969,697072,0.7,0.6,0.6,0.4,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
172495818,011834846K,M,NO,Mandatorio,29,16,1,16,16,0.85,356653,615405,32442,1004500,0.51,0.63,0.63,0,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
017256206K,215869660,F,NO,Voluntario,28,20,2,15,5,0.11,462737,0,282386,745123,0.67,0.45,0.75,0.75,1356823,0,355762,1712586,0.85,17,0.8,0.39,0.29
172686583,116070170,F,NO,Voluntario,29,17,1,17,17,0.73,458038,0,163824,621862,0.8,0.76,0.88,0.71,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
172796745,98762655,,SI,Voluntario,,1,1,1,1,,315000,0,0,315000,1,0,0,1,1173564,0,816000,1989564,0.69,20,0.87,0.14,0.4
172860605,160183098,F,SI,Mandatorio,29,18,2,11,7,0.84,347372,860586,50337,1258294,0.45,0.44,0.5,0.22,1360000,792318,0,2152318,0.73,14,0.41,0.65,0.29
172939066,135341797,M,SI,Mandatorio,29,16,1,16,16,0.59,363989,395655,9612,769255,0.59,0.44,0.56,0.19,1217557,1306625,0,2524182,0.59,10,0.24,0.76,0.5
017295779K,139269624,F,SI,Voluntario,28,11,1,11,11,0.39,315909,0,387777,703686,0.57,0.73,0.73,0.27,1369965,0,340757,1710722,0.8,16,0.52,0.4,0.69
172994121,143489841,,SI,Voluntario,,4,2,3,1,0.07,338334,0,3000,341334,0.99,0.25,0.75,0.75,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
173107315,106656622,F,NO,Mandatorio,29,12,1,12,12,1.81,367663,1477194,42435,1887292,0.43,0.42,0.42,0,1538081,1029202,0,2567282,0.66,10,0.31,0.82,0.3
173116187,160183098,F,SI,Mandatorio,29,20,3,12,2,0.25,349536,234764,116787,701087,0.65,0.6,0.75,0.7,1360000,792318,0,2152318,0.73,14,0.41,0.65,0.29
173136390,107732845,F,NO,Mandatorio,28,19,1,19,19,0.99,221347,1526890,33722,1781960,0.28,0.53,0.47,0.37,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
017342437K,107732845,M,SI,Mandatorio,28,9,1,9,9,0.93,346446,895783,26049,1268278,0.58,0.67,0.56,0.22,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
017347444K,95482392,F,SI,Mandatorio,28,10,3,8,1,1.71,321935,1244629,28451,1595016,0.48,0.5,0.6,0.1,1553239,2670674,0,4223912,0.37,9,0.44,1.01,0.67
173482876,94726468,M,SI,Mandatorio,28,20,2,10,10,0.73,305374,1246061,37332,1588767,0.38,0.6,0.55,0.5,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
173610688,138516571,,NO,Voluntario,,2,1,2,2,0.52,350000,0,750000,1100000,0.32,0,0.5,0,1504200,0,1225000,2729200,0.56,8,0.25,0.42,0
173749961,134844604,M,NO,Mandatorio,28,25,1,25,25,0.55,508107,437605,14389,960101,0.64,0.48,0.52,0.12,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
173822677,121484943,,SI,Voluntario,,3,1,3,3,0.25,241111,0,0,241111,1,0.33,0.67,0.33,1345560,0,765638,2111198,0.71,18,0.3,0.58,0.61
173940467,123053729,M,SI,Mandatorio,29,9,1,9,9,0.75,361800,369759,22326,753886,0.66,0.56,0.44,0.11,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
174063788,94801788,,SI,Voluntario,,6,2,3,3,0.51,346111,0,605722,951833,0.66,0.67,0.67,0.17,1422885,0,1141700,2564584,0.63,14,0.63,0.31,0.86
174090939,128896406,F,SI,Voluntario,28,7,2,4,3,0.34,275000,0,75177,350177,0.73,0.43,0.57,0.14,1503739,0,1367709,2871448,0.64,26,0.43,0.47,0.62
174130000,109250430,M,SI,Mandatorio,29,12,1,12,12,1.78,330979,2065866,25360,2422205,0.2,0.5,0.58,0.17,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
174132275,116070170,,SI,Voluntario,,4,1,4,4,0.2,450000,0,0,450000,1,0,0.75,0.75,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
174317089,97042772,M,NO,Voluntario,28,16,1,16,16,0.75,955800,0,2008539,2964339,0.39,0.5,0.44,0.25,3062475,0,2643559,5706034,0.55,12,0.35,0.68,0.25
017434468K,121524422,,NO,Mandatorio,,4,1,4,4,0.94,325266,562052,100000,987317,0.5,0.5,0.5,0,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
174720061,94726468,F,NO,Mandatorio,29,16,1,16,16,0.52,379868,352710,39187,771765,0.6,0.63,0.5,0.19,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
174848238,156398306,,NO,Voluntario,,5,1,5,5,0.33,329000,0,15600,344600,0.96,0.2,0.8,0.2,1502674,0,1161755,2664430,0.63,5,0.54,0.47,0.6
174867453,92093492,,SI,Voluntario,,2,1,2,2,0.1,350000,0,0,350000,1,0,0.5,0.5,1360170,0,274643,1634813,0.86,7,0.52,0.13,1
175089888,118897102,M,SI,Voluntario,28,10,1,10,10,0.58,315000,0,754178,1069178,0.56,0.7,0.7,0.4,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
175160728,128807837,F,NO,Voluntario,28,13,1,13,13,,432384,0,472146,904530,0.52,0.23,0,1,961449,0,497964,1459413,0.67,8,1,0,0.25
175273115,162505491,,SI,Voluntario,,4,1,4,4,0.47,172084,0,121098,293182,0.5,0.25,0.75,0.5,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
175370439,136883704,,SI,Mandatorio,,2,1,2,2,0.12,275000,11715,1805,288520,0.94,0.5,0.5,0.5,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
175813608,109250430,,SI,Mandatorio,,6,1,6,6,0.83,314357,721992,125469,1161818,0.4,0.5,0.33,0.17,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
175963847,97042772,M,SI,Voluntario,28,11,1,11,11,0.09,815744,0,831423,1647167,0.56,0.55,0.82,0.82,3062475,0,2643559,5706034,0.55,12,0.35,0.68,0.25
175978844,141289152,F,NO,Voluntario,28,22,4,10,1,0.86,400616,0,370960,771576,0.58,0.55,0.91,0.82,1621128,0,304340,1925468,0.85,6,1,0.48,0.5
176029986,136883704,F,SI,Mandatorio,27,9,1,9,9,0.34,441740,394925,12978,849643,0.64,0.44,0.56,0.56,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
017614825K,94726468,M,SI,Mandatorio,27,5,1,5,5,0.29,366685,167493,17491,551670,0.77,0.8,0.6,0.6,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
176155345,81120714,,SI,Mandatorio,,6,2,5,1,0.51,279554,177332,5787,462673,0.59,0.5,0.5,0.17,810767,2886690,0,3697457,0.23,20,0.06,0.91,0.55
176170646,123053729,,SI,Voluntario,,5,3,2,1,0.1,316367,0,0,316367,1,0.2,0.6,0.6,1438363,2290055,17434,3745852,0.49,21,0.11,1.1,0.48
176180412,139238249,F,NO,Voluntario,26,23,4,11,1,0.35,523331,0,338314,861645,0.67,0.57,0.83,0.83,1467571,0,1393354,2860924,0.58,12,0.5,0.47,0.42
176211571,169647968,,NO,Voluntario,,1,1,1,1,0,195000,0,0,195000,1,0,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
176509880,162505491,M,SI,Voluntario,28,15,2,11,4,0.26,347873,0,259836,607709,0.69,0.6,0.6,0.27,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
017662910K,169647968,M,NO,Voluntario,28,23,2,22,1,0.25,460022,0,331565,791588,0.62,0.39,0.91,0.91,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
176767480,143489841,F,SI,Mandatorio,28,5,1,5,5,1,349740,829588,34716,1214044,0.46,0.4,0.4,0,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
177270954,106656622,F,NO,Mandatorio,27,16,1,16,16,0.92,289468,929765,28909,1248143,0.43,0.56,0.44,0.31,1538081,1029202,0,2567282,0.66,10,0.31,0.82,0.3
177273015,156530999,M,NO,Mandatorio,27,24,2,14,10,0.74,368319,706425,20848,1095592,0.44,0.54,0.46,0.13,1429171,1084693,0,2513864,0.69,13,0.18,0.83,0.62
177408166,153783977,F,SI,Voluntario,27,3,1,3,3,,250000,0,0,250000,1,0.33,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
177501638,136883704,F,SI,Mandatorio,29,8,2,4,4,2.04,344598,2037329,79250,2461178,0.22,0.25,0.75,0.25,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
177703001,132064490,,SI,Mandatorio,,6,3,4,1,0.68,287542,419790,6977,714309,0.5,0.5,0.5,0.17,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
017786000K,133168931,,SI,Mandatorio,,9,4,6,1,0.87,303878,559222,15882,878982,0.47,0.67,0.44,0.11,1196949,2110815,14286,3322050,0.36,19,0.11,0.73,0.37
177884383,161786128,F,SI,Voluntario,27,8,1,8,8,0.24,438959,0,549028,987987,0.55,0.63,0.88,0.88,1354286,0,629406,1983693,0.76,9,0.58,0.22,0.78
017797921K,126080859,,SI,Voluntario,,3,1,3,3,0.08,303333,0,20819,324153,0.94,0.33,0.67,0.67,1243001,0,470567,1713568,0.73,6,0.79,0.05,1
178062212,79739561,,SI,Mandatorio,,7,3,5,1,0.75,278309,487736,17037,783082,0.56,0.43,0.43,0.29,1423441,775900,0,2199341,0.68,11,0.21,0.63,0.73
178200828,97019819,F,NO,Mandatorio,27,27,2,24,3,0.38,179347,311688,8556,499591,0.5,0.59,0.67,0.63,1427850,1611621,105006,3144478,0.59,8,0.15,1.39,0
178412957,128866914,,SI,Voluntario,,4,1,4,4,0.3,262500,0,166010,428510,0.55,0.5,0.25,0.25,1501064,0,1346390,2847454,0.59,10,0.28,0.62,0.2
178587145,011834846K,M,NO,Mandatorio,27,24,1,24,24,0.66,366253,768330,15499,1150082,0.45,0.5,0.54,0.33,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
178856251,135341797,,SI,Mandatorio,,9,1,9,9,0.62,309203,381756,13059,704017,0.52,0.67,0.56,0.33,1217557,1306625,0,2524182,0.59,10,0.24,0.76,0.5
178916483,143103064,F,NO,Mandatorio,27,20,1,20,20,0.88,370177,862207,24792,1257176,0.43,0.6,0.45,0.05,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
178929054,79739561,,SI,Mandatorio,,3,2,2,1,0.32,223481,89927,16222,329630,0.69,0.67,0.67,0.33,1423441,775900,0,2199341,0.68,11,0.21,0.63,0.73
179100681,79739561,,SI,Mandatorio,,9,3,5,1,0.7,310534,372413,35386,718333,0.45,0.33,0.67,0.11,1423441,775900,0,2199341,0.68,11,0.21,0.63,0.73
179790300,135341797,F,SI,Mandatorio,27,12,1,12,12,0.87,288201,558900,26674,873775,0.37,0.42,0.5,0.17,1217557,1306625,0,2524182,0.59,10,0.24,0.76,0.5
179828340,132064490,M,SI,Mandatorio,27,9,2,8,1,0.42,357706,188573,9108,555386,0.78,0.56,0.56,0.22,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
179962284,102893557,,SI,Voluntario,,3,1,3,3,0.72,159445,0,199764,359209,0.41,0.67,0.67,0.67,1320379,0,80000,1400379,0.95,12,0.29,0.45,0.67
180182551,83284579,,NO,Voluntario,,1,1,1,1,0.05,700000,0,1000000,1700000,0.41,0,0,1,1540297,0,852097,2392394,0.7,22,0.47,0.34,0.68
180199217,153783977,F,NO,Voluntario,26,10,1,10,10,0,442500,0,591544,1034044,0.52,0.4,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
180394338,125146082,,SI,Voluntario,,6,1,6,6,0.52,357500,0,202546,560046,0.72,0.33,0.33,0.33,1153952,0,2154989,3308941,0.36,5,0.4,0.51,0.6
180410007,94726468,M,SI,Mandatorio,27,5,1,5,5,0.28,344827,129802,2361,476990,0.77,0.6,0.6,0,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
180521410,132064490,M,SI,Mandatorio,26,3,1,3,3,0.54,196533,189963,16469,402965,0.5,0.67,0.67,0.33,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
018116638K,215869660,F,SI,Voluntario,26,17,4,6,1,0.5,400909,0,252581,653490,0.71,0.65,0.82,0.82,1356823,0,355762,1712586,0.85,17,0.8,0.39,0.29
018124366K,139238249,F,SI,Voluntario,27,10,1,10,10,0.26,579507,0,342711,922218,0.64,0.5,0.7,0.7,1467571,0,1393354,2860924,0.58,12,0.5,0.47,0.42
018142561K,153783977,M,SI,Voluntario,26,5,1,5,5,,279000,0,49298,328298,0.77,0.4,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
181721995,153783977,,NO,Voluntario,,9,1,9,9,0,408333,0,292107,700440,0.7,0.56,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
182291528,156530999,F,NO,Mandatorio,26,23,2,13,10,0.99,342055,1422731,163906,1928691,0.27,0.57,0.39,0.22,1429171,1084693,0,2513864,0.69,13,0.18,0.83,0.62
182980064,139593952,,NO,Mandatorio,,2,2,1,1,0,309721,0,0,309721,1,0.5,0,1,1035008,4512766,0,5547774,0.19,12,0.44,0.58,0.42
183022849,94726468,,SI,Mandatorio,,8,4,5,1,0.29,312638,130085,1128,443851,0.69,0.5,0.75,0.5,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
183107925,135341797,F,NO,Mandatorio,43,16,1,16,16,0.91,354367,852281,22902,1229551,0.45,0.5,0.5,0.13,1217557,1306625,0,2524182,0.59,10,0.24,0.76,0.5
183109952,118897102,M,NO,Voluntario,26,9,1,9,9,0.28,348704,0,250250,598954,0.73,0.67,0.56,0.33,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
183126709,121524422,,SI,Mandatorio,,5,2,4,1,1.78,218052,1361658,31304,1611014,0.28,0.6,0.6,0.4,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
183321013,123288203,,SI,Mandatorio,,6,2,5,1,0.51,309578,290639,8118,608335,0.55,0.33,0.33,0.33,677065,1494516,62222,2233803,0.3,27,0.22,0.49,0.63
183417908,123288203,,SI,Mandatorio,,5,2,4,1,0.23,306618,131421,12153,450191,0.75,0.4,0.4,0.4,677065,1494516,62222,2233803,0.3,27,0.22,0.49,0.63
183548190,94726468,F,NO,Mandatorio,26,16,1,16,16,0.42,353958,444394,18876,817227,0.66,0.69,0.75,0.44,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
183642464,116070170,,NO,Voluntario,,9,1,9,9,0.72,423333,0,138889,562222,0.82,0.56,0.67,0.44,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
184422492,155313382,,NO,Mandatorio,,4,1,4,4,1.2,332906,1288065,117500,1738471,0.38,0.25,0.5,0,1538205,585527,0,2123732,0.79,12,0.28,0.69,0.5
018461586K,169647968,,NO,Voluntario,,5,1,5,5,0,447000,0,139797,586797,0.82,0.6,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
184663120,104714412,,SI,Mandatorio,,7,2,5,2,0.17,355588,111471,2140,469200,0.87,0.71,0.71,0.71,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
184928817,123288203,,SI,Mandatorio,,4,2,3,1,0.46,332470,225006,3119,560595,0.72,0.5,0.5,0.5,677065,1494516,62222,2233803,0.3,27,0.22,0.49,0.63
185440095,132064490,M,SI,Mandatorio,35,11,2,10,1,1.32,319984,1454547,28385,1802916,0.28,0.45,0.45,0.18,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
185698610,012852066K,,SI,Mandatorio,,5,1,5,5,0.44,308428,305474,16662,630564,0.74,0.6,0.8,0.6,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
185885569,89666937,,SI,Voluntario,,3,1,3,3,0.24,346111,0,5000,351111,0.99,0.67,0.67,0,1428688,0,1661724,3090411,0.58,22,0.29,0.54,0.73
186355555,116070170,,NO,Voluntario,,4,1,4,4,0.69,390000,0,50000,440000,0.92,0.25,0.5,0,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
186751949,116070170,,NO,Voluntario,,4,1,4,4,0.64,450000,0,56250,506250,0.92,0.75,0.75,0.75,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
187816556,104714412,F,NO,Mandatorio,36,20,1,20,20,0.66,284200,679589,19994,983783,0.45,0.5,0.5,0.4,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
188182453,215869660,F,NO,Voluntario,36,10,1,10,10,0.46,448500,0,615814,1064314,0.55,0.7,0.8,0.5,1356823,0,355762,1712586,0.85,17,0.8,0.39,0.29
188475906,153783977,,NO,Voluntario,,6,1,6,6,0,397500,0,476872,874372,0.59,0.33,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
189130163,132744505,F,SI,Mandatorio,39,5,1,5,5,0.62,349740,774353,61477,1185570,0.43,0.6,0.4,0,1158206,3026582,60870,4245658,0.34,25,0.13,1.11,0.6
189314418,162505491,,SI,Voluntario,,4,1,4,4,0.33,259584,0,20820,280404,0.75,0.25,0.75,0.25,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
189694652,139593952,F,NO,Mandatorio,23,18,5,6,1,0.35,269283,373863,7195,650342,0.5,0.56,0.61,0.56,1035008,4512766,0,5547774,0.19,12,0.44,0.58,0.42
191870476,153783977,M,NO,Voluntario,23,13,1,13,13,0,442704,0,303217,745921,0.69,0.54,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
019307216K,169647968,,NO,Voluntario,,1,1,1,1,0,270000,0,0,270000,1,0,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
193241484,128807837,F,NO,Voluntario,22,15,1,15,15,,435712,0,368710,804421,0.6,0.2,0,1,961449,0,497964,1459413,0.67,8,1,0,0.25
195595550,169647968,,NO,Voluntario,,6,1,6,6,0,450000,0,170278,620278,0.79,0.5,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
197823615,169647968,F,NO,Voluntario,21,16,3,8,1,0,432020,0,390469,822489,0.68,0.56,0,1,1124356,0,481245,1605601,0.73,20,0.95,0.15,0.2
199372602,132064490,,SI,Mandatorio,,8,2,7,1,0.49,347853,274327,5185,627366,0.62,0.5,0.5,0.13,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
199377906,135086002,F,NO,Mandatorio,30,20,1,20,20,1.53,356482,2140894,77301,2574677,0.3,0.45,0.35,0.1,1413067,1806806,0,3219873,0.53,17,0.11,1.07,0.35
200858263,150045789,,SI,Voluntario,,4,1,4,4,0.2,288750,0,3611,292361,0.99,0.25,0.5,0.25,1572899,0,206737,1779636,0.91,9,0.42,0.23,0.78
